timestamp,position lat,position long,heart rate,cadence,distance,fractional cadence,enhanced speed,enhanced altitude,cycle length 16,,
1069687068,-2351471,-936343849,66,0,1814943,0,10422,16522,0,2,66
1069687070,-2349298,-936342713,66,0,1817219,0,10516,16520,0,2,66
1069687072,-2347272,-936341574,66,0,1819376,0,11010,16519,0,2,66
1069687074,-2345303,-936340535,66,0,1821443,0,11001,16517,0,2,66
1069687077,-2342519,-936339213,66,0,1824303,0,10366,16516,0,2,66
1069687080,-2339845,-936337970,68,0,1827039,0,9256,16515,0,7,68
1069687083,-2337013,-936336557,69,0,1829976,0,9517,16512,0,7,69
1069687085,-2335038,-936335628,70,0,1832002,0,9779,16510,0,7,70
1069687088,-2332350,-936334412,69,0,1834740,0,9760,16508,0,7,69
1069687091,-2329997,-936333309,69,0,1837151,0,9135,16507,0,7,69
1069687092,-2329366,-936333019,69,0,1837795,0,8762,16507,0,7,69
1069687096,-2327548,-936332081,69,0,1839693,0,5589,16508,0,2,69
1069687100,-2326869,-936331653,68,0,1840434,0,2976,16512,0,2,68
1069687107,-2325552,-936330967,71,0,1841811,0,0,16510,0,18,71
1069687111,-2323181,-936329848,72,0,1844250,0,5822,16506,0,25,72
1069687113,-2321756,-936329046,75,0,1845768,0,6653,16504,0,25,75
1069687116,-2319186,-936327696,76,0,1848461,0,8090,16497,0,25,76
1069687118,-2317222,-936326713,76,0,1850500,0,9153,16494,0,25,76
1069687120,-2315029,-936325665,74,0,1852755,0,10217,16491,0,25,74
1069687121,-2313923,-936325128,74,0,1853896,0,10684,16491,0,25,74
1069687123,-2311801,-936324060,72,0,1856101,0,11337,16489,0,25,72
1069687126,-2308959,-936322800,71,0,1858985,0,10880,16487,0,25,71
1069687127,-2308072,-936322502,71,0,1859854,0,10114,16485,0,25,71
1069687130,-2305934,-936321768,73,0,1861949,0,8659,16481,0,7,73
1069687132,-2304930,-936321458,74,0,1862924,0,6923,16479,0,7,74
1069687136,-2303908,-936321253,74,0,1863885,0,3574,16475,0,7,74
1069687139,-2303956,-936321334,71,0,1863896,0,0,16472,0,12,71
1069687140,-2304004,-936321372,70,0,1863896,0,0,16471,0,12,70
1069687154,-2304357,-936321387,68,0,1863896,0,0,16478,0,12,68
1069687162,-2303223,-936321001,67,0,1865007,0,0,16481,0,12,67
1069687166,-2300494,-936319760,68,0,1867785,0,5888,16482,0,7,68
1069687168,-2298470,-936319012,70,0,1869786,0,7073,16487,0,7,70
1069687171,-2295768,-936317976,70,0,1872471,0,8631,16491,0,7,70
1069687174,-2293082,-936316872,70,0,1875166,0,8743,16492,0,7,70
1069687177,-2290603,-936315760,70,0,1877686,0,8538,16491,0,7,70
1069687179,-2288592,-936315217,69,0,1879606,0,8650,16486,0,7,69
1069687182,-2285680,-936314534,68,0,1882364,0,8845,16475,0,7,68
1069687185,-2283247,-936313483,68,0,1884816,0,8911,16468,0,7,68
1069687187,-2281979,-936313031,68,0,1886063,0,7810,16463,0,7,68
1069687191,-2280599,-936312774,69,0,1887364,0,4749,16448,0,12,69
1069687196,-2278232,-936312884,69,0,1889567,0,3742,16441,0,12,69
1069687199,-2275817,-936313342,70,0,1891841,0,6569,16440,0,12,70
1069687200,-2274955,-936313483,70,0,1892651,0,7362,16440,0,12,70
1069687203,-2272304,-936313977,71,0,1895151,0,8388,16435,0,12,71
1069687206,-2269428,-936314119,70,0,1897826,0,8407,16431,0,18,70
1069687207,-2268423,-936313974,69,0,1898767,0,8687,16430,0,18,69
1069687208,-2267398,-936313690,69,0,1899753,0,8957,16429,0,18,69
1069687209,-2266360,-936313310,69,0,1900779,0,9153,16429,0,18,69
1069687211,-2264273,-936312416,69,0,1902885,0,9965,16429,0,18,69
1069687213,-2262330,-936311433,69,0,1904906,0,10478,16430,0,18,69
1069687216,-2259739,-936310089,70,0,1907615,0,9835,16432,0,25,70
1069687217,-2258955,-936309694,70,0,1908430,0,9629,16432,0,25,70
1069687221,-2256498,-936308450,70,0,1910986,0,7063,16434,0,32,70
1069687222,-2256226,-936308288,70,0,1911279,0,6364,16435,0,32,70
1069687226,-2255238,-936307892,70,0,1912268,0,3032,16440,0,32,70
1069687231,-2255168,-936307789,70,0,1912400,0,0,16450,0,32,70
1069687242,-2255162,-936308264,67,0,1912548,0,0,16484,0,32,67
1069687252,-2254406,-936307899,67,0,1913452,0,0,16498,0,32,67
1069687256,-2251995,-936306724,67,0,1915939,0,5738,16499,0,32,67
1069687257,-2251308,-936306454,68,0,1916624,0,5925,16499,0,25,68
1069687260,-2249368,-936305583,71,0,1918597,0,6158,16499,0,18,71
1069687263,-2247217,-936304646,70,0,1920775,0,6130,16501,0,12,70
1069687266,-2244817,-936303485,70,0,1923249,0,7716,16502,0,12,70
1069687269,-2242348,-936302354,70,0,1925769,0,8043,16500,0,12,70
1069687272,-2239824,-936301074,69,0,1928395,0,8687,16493,0,12,69
1069687275,-2237918,-936299993,68,0,1930427,0,8258,16490,0,12,68
1069687279,-2237152,-936299560,67,0,1931241,0,3751,16487,0,18,67
1069687285,-2237130,-936299563,65,0,1931304,0,0,16481,0,18,65
1069687294,-2237303,-936299566,63,0,1931397,0,0,16484,0,57,63
1069687302,-2237443,-936299697,60,0,1931434,0,0,16489,0,162,60
1069687308,-2237443,-936299697,57,0,1931434,0,0,16491,0,162,57
1069687313,-2237394,-936299632,57,0,1931454,0,0,16491,0,162,57
1069687321,-2237321,-936299540,60,0,1931475,0,0,16486,0,176,60
1069687327,-2237322,-936299550,63,0,1931486,0,0,16481,0,162,63
1069687337,-2237319,-936299535,66,0,1931488,0,0,16472,0,32,66
1069687340,-2236196,-936299011,68,0,1932638,0,0,16469,0,32,68
1069687343,-2234030,-936298092,69,0,1934820,0,6196,16467,0,32,69
1069687344,-2233007,-936297673,69,0,1935846,0,6811,16467,0,32,69
1069687347,-2230388,-936296636,72,0,1938458,0,8211,16464,0,18,72
1069687350,-2227566,-936295885,72,0,1941165,0,8556,16462,0,18,72
1069687351,-2226574,-936295691,72,0,1942099,0,8995,16462,0,18,72
1069687354,-2224000,-936295069,74,0,1944555,0,9228,16465,0,12,74
1069687357,-2221074,-936294511,76,0,1947315,0,8808,16471,0,7,76
1069687358,-2220107,-936294331,75,0,1948228,0,8892,16472,0,7,75
1069687361,-2217376,-936293819,74,0,1950803,0,8985,16473,0,7,74
1069687364,-2215053,-936293338,72,0,1953003,0,8594,16474,0,12,72
1069687367,-2212885,-936292942,70,0,1955045,0,7101,16477,0,12,70
1069687371,-2210560,-936292437,70,0,1957253,0,6289,16482,0,12,70
1069687372,-2210074,-936292341,71,0,1957712,0,5626,16483,0,12,71
1069687374,-2209487,-936292291,74,0,1958253,0,4693,16488,0,12,74
1069687376,-2209223,-936292412,74,0,1958464,0,2827,16496,0,12,74
1069687385,-2209509,-936293182,73,0,1958485,0,0,16497,0,18,73
1069687389,-2209599,-936293498,70,0,1958485,0,0,16498,0,12,70
1069687403,-2209510,-936293187,67,0,1958627,0,0,16511,0,18,67
1069687408,-2209469,-936293071,66,0,1958687,0,0,16503,0,18,66
1069687419,-2209440,-936292833,69,0,1958760,0,0,16501,0,7,69
1069687422,-2208630,-936292526,69,0,1959558,0,0,16502,0,7,69
1069687426,-2206461,-936292168,67,0,1961602,0,4376,16503,0,7,67
1069687427,-2205815,-936292129,68,0,1962202,0,4861,16504,0,7,68
1069687430,-2203655,-936291970,68,0,1964215,0,5692,16508,0,2,68
1069687432,-2202284,-936291663,68,0,1965515,0,6522,16510,0,2,68
1069687436,-2199624,-936291249,69,0,1968011,0,6513,16516,0,2,69
1069687438,-2198779,-936291031,72,0,1968815,0,6373,16518,0,2,72
1069687442,-2197936,-936290764,69,0,1969638,0,3023,16516,0,12,69
1069687447,-2197643,-936290789,67,0,1969900,0,0,16513,0,12,67
1069687464,-2197844,-936290476,67,0,1970003,0,0,16456,0,12,67
1069687472,-2197773,-936290420,64,0,1970078,0,0,16452,0,18,64
1069687489,-2197570,-936290212,67,0,1970299,0,0,16425,0,25,67
1069687492,-2197532,-936290161,70,0,1970343,0,0,16423,0,25,70
1069687495,-2196336,-936290114,70,0,1971450,0,0,16422,0,25,70
1069687499,-2193534,-936289796,69,0,1974064,0,6606,16419,0,25,69
1069687500,-2192856,-936289736,70,0,1974694,0,6653,16417,0,7,70
1069687504,-2190361,-936289423,69,0,1977026,0,6149,16415,0,7,69
1069687508,-2188434,-936289155,69,0,1978828,0,5151,16426,0,2,69
1069687514,-2186515,-936288754,67,0,1980651,0,3256,16440,0,2,67
1069687520,-2184862,-936288533,67,0,1982199,0,3088,16448,0,7,67
1069687525,-2184757,-936288597,67,0,1982400,0,0,16456,0,12,67
1069687544,-2184898,-936288785,64,0,1982407,0,0,16446,0,18,64
1069687558,-2184899,-936288880,67,0,1982442,0,0,16444,0,2,67
1069687562,-2184909,-936288913,68,0,1982447,0,0,16443,0,7,68
1069687567,-2184921,-936288921,71,0,1982447,0,0,16443,0,12,71
1069687576,-2183751,-936288753,70,0,1983559,0,0,16442,0,32,70
1069687580,-2180939,-936288316,69,0,1986196,0,6224,16443,0,44,69
1069687581,-2180193,-936288175,71,0,1986900,0,6559,16443,0,32,71
1069687584,-2178059,-936287773,72,0,1988913,0,6457,16445,0,32,72
1069687587,-2176339,-936287455,72,0,1990534,0,6438,16447,0,32,72
1069687592,-2174306,-936286984,72,0,1992466,0,3490,16455,0,18,72
1069687595,-2172122,-936286636,69,0,1994516,0,5197,16460,0,7,69
1069687596,-2171361,-936286559,67,0,1995225,0,5972,16461,0,7,67
1069687599,-2168885,-936286192,66,0,1997545,0,7203,16464,0,12,66
1069687602,-2165890,-936285816,66,0,2000342,0,8762,16465,0,12,66
1069687605,-2162717,-936285484,69,0,2003300,0,9564,16465,0,18,69
1069687608,-2159491,-936285167,70,0,2006303,0,9797,16467,0,18,70
1069687609,-2158431,-936285023,70,0,2007294,0,9676,16469,0,18,70
1069687611,-2156102,-936284707,70,0,2009473,0,9695,16473,0,18,70
1069687613,-2153708,-936284432,69,0,2011706,0,10170,16480,0,25,69
1069687614,-2152567,-936284317,68,0,2012770,0,10413,16482,0,25,68
1069687617,-2149525,-936283980,69,0,2015604,0,10842,16486,0,32,69
1069687618,-2148474,-936283795,69,0,2016592,0,9779,16487,0,32,69
1069687620,-2146258,-936283437,71,0,2018672,0,9564,16488,0,44,71
1069687622,-2144098,-936283067,74,0,2020704,0,10338,16488,0,72,74
1069687624,-2142081,-936282711,76,0,2022602,0,10357,16488,0,72,76
1069687627,-2139733,-936282162,73,0,2024835,0,9032,16484,0,108,73
1069687629,-2138300,-936281980,72,0,2026173,0,7940,16481,0,129,72
1069687633,-2136965,-936281794,69,0,2027423,0,4339,16479,0,72,69
1069687637,-2136920,-936281672,71,0,2027537,0,0,16479,0,72,71
1069687643,-2137130,-936281541,68,0,2027545,0,0,16476,0,44,68
1069687645,-2137209,-936281460,65,0,2027545,0,0,16475,0,32,65
1069687652,-2136599,-936281416,65,0,2028144,0,0,16471,0,32,65
1069687656,-2134184,-936281008,67,0,2030412,0,5039,16472,0,25,67
1069687658,-2132992,-936280768,68,0,2031538,0,5393,16474,0,25,68
1069687662,-2130862,-936280393,69,0,2033542,0,5095,16477,0,25,69
1069687667,-2129039,-936280156,69,0,2035243,0,4171,16481,0,25,69
1069687671,-2128890,-936280185,67,0,2035385,0,0,16483,0,44,67
1069687692,-2128131,-936279945,66,0,2036210,0,0,16489,0,32,66
1069687696,-2125915,-936279427,66,0,2038322,0,4413,16490,0,32,66
1069687699,-2123553,-936278977,67,0,2040551,0,6233,16490,0,18,67
1069687700,-2122448,-936278754,68,0,2041595,0,6951,16490,0,18,68
1069687703,-2119203,-936278112,72,0,2044662,0,9209,16491,0,25,72
1069687704,-2118008,-936277875,73,0,2045792,0,10021,16491,0,25,73
1069687706,-2115413,-936277349,72,0,2048246,0,11085,16490,0,18,72
1069687708,-2112504,-936276856,72,0,2050981,0,12205,16490,0,18,72
1069687710,-2109314,-936276363,72,0,2053973,0,13707,16489,0,18,72
1069687712,-2106078,-936275787,71,0,2057020,0,14873,16490,0,12,71
1069687713,-2104452,-936275430,72,0,2058563,0,14901,16491,0,7,72
1069687715,-2101435,-936274646,72,0,2061453,0,15228,16493,0,7,72
1069687717,-2098148,-936273785,72,0,2064604,0,15778,16493,0,7,72
1069687719,-2094600,-936272823,72,0,2068013,0,15965,16494,0,7,72
1069687721,-2091493,-936271980,72,0,2070998,0,15442,16494,0,7,72
1069687723,-2088633,-936271082,72,0,2073777,0,15340,16493,755,7,72
1069687725,-2085911,-936270218,72,0,2076425,0,14276,16492,0,7,72
1069687727,-2083417,-936269397,74,0,2078860,0,13464,16491,0,2,74
1069687729,-2081295,-936268694,75,0,2080933,0,12811,16491,0,2,75
1069687730,-2080223,-936268405,75,0,2081962,0,11738,16491,0,2,75
1069687733,-2077253,-936267694,75,0,2084792,0,10553,16490,0,2,75
1069687735,-2075586,-936267270,76,0,2086387,0,9405,16489,0,2,76
1069687738,-2072962,-936266503,78,0,2088922,0,7884,16490,0,2,78
1069687740,-2070728,-936266068,77,0,2091030,0,8873,16492,0,2,77
1069687742,-2068617,-936265609,76,0,2093033,0,10525,16495,0,2,76
1069687744,-2066325,-936265096,75,0,2095209,0,10506,16497,0,2,75
1069687746,-2063743,-936264402,73,0,2097689,0,10824,16500,0,7,73
1069687747,-2062315,-936264033,72,0,2099057,0,11197,16502,0,7,72
1069687748,-2060853,-936263607,72,0,2100469,0,12233,16504,0,7,72
1069687750,-2057656,-936262762,72,0,2103534,0,13921,16508,0,7,72
1069687751,-2056094,-936262299,72,0,2105045,0,14528,16510,0,7,72
1069687753,-2053326,-936261576,72,0,2107697,0,15302,16513,0,7,72
1069687755,-2050090,-936260538,72,0,2110847,0,14798,16516,0,7,72
1069687757,-2047450,-936259833,72,0,2113381,0,14593,16518,0,7,72
1069687758,-2045767,-936259357,72,0,2115003,0,14407,16520,0,7,72
1069687760,-2043274,-936258629,72,0,2117411,0,14407,16523,0,7,72
1069687762,-2040329,-936257795,72,0,2120249,0,13651,16524,0,7,72
1069687763,-2039036,-936257505,72,0,2121477,0,13567,16524,0,7,72
1069687765,-2036636,-936257115,72,0,2123732,0,12699,16524,0,7,72
1069687767,-2034771,-936256949,72,0,2125467,0,11589,16524,0,7,72
1069687770,-2033018,-936257020,73,0,2127093,0,7623,16524,0,2,73
1069687775,-2031611,-936257062,75,0,2128400,0,3322,16522,0,2,75
1069687780,-2031120,-936257001,75,0,2128862,0,0,16520,0,7,75
1069687789,-2029515,-936257034,74,0,2130350,0,0,16514,0,57,74
1069687792,-2029318,-936257052,71,0,2130530,0,0,16514,0,72,71
1069687794,-2029246,-936257081,71,0,2130599,0,0,16515,0,57,71
1069687800,-2028164,-936257120,69,0,2131603,0,0,16518,0,25,69
1069687802,-2027531,-936257153,66,0,2132190,0,289,16518,0,25,66
1069687808,-2026007,-936257360,67,0,2133615,0,2557,16518,0,25,67
1069687816,-2024618,-936257532,67,0,2134912,0,2230,16518,0,25,67
1069687822,-2023764,-936257615,66,0,2135709,0,1689,16518,0,25,66
1069687826,-2021799,-936257796,66,0,2137538,0,4357,16519,0,25,66
1069687830,-2019303,-936257705,69,0,2139855,0,5514,16518,0,12,69
1069687832,-2017667,-936257464,69,0,2141388,0,6205,16518,0,12,69
1069687835,-2014873,-936256923,69,0,2144027,0,7987,16519,0,12,69
1069687838,-2012301,-936256318,69,0,2146476,0,8342,16521,0,12,69
1069687839,-2011396,-936256123,68,0,2147334,0,8342,16522,0,7,68
1069687842,-2008562,-936255562,68,0,2150012,0,8556,16524,0,7,68
1069687844,-2006952,-936255241,68,0,2151535,0,8836,16525,0,7,68
1069687848,-2004114,-936254693,68,0,2154214,0,6569,16524,0,7,68
1069687849,-2003303,-936254566,68,0,2154975,0,6569,16523,0,7,68
1069687852,-2000493,-936254126,68,0,2157611,0,7670,16522,0,7,68
1069687854,-1998389,-936253688,68,0,2159604,0,9153,16521,0,7,68
1069687857,-1995063,-936253058,67,0,2162741,0,10254,16521,0,18,67
1069687859,-1992817,-936252625,66,0,2164863,0,10506,16522,0,18,66
1069687862,-1989894,-936252038,66,0,2167626,0,10198,16525,0,18,66
1069687865,-1987472,-936251565,67,0,2169914,0,8790,16526,0,25,67
1069687867,-1986058,-936251317,68,0,2171245,0,7772,16525,0,25,68
1069687871,-1984720,-936251137,69,0,2172496,0,4413,16518,0,25,69
1069687875,-1984595,-936251136,69,0,2172620,0,0,16514,0,25,69
1069687890,-1984218,-936251001,69,0,2173014,0,0,16559,0,25,69
1069687893,-1982709,-936250725,67,0,2174436,0,308,16568,0,25,67
1069687896,-1980498,-936250238,68,0,2176535,0,5757,16571,0,25,68
1069687897,-1979743,-936250092,69,0,2177249,0,6503,16571,0,25,69
1069687900,-1977247,-936249670,71,0,2179595,0,7567,16570,0,25,71
1069687903,-1975089,-936249288,72,0,2181627,0,7856,16568,0,25,72
1069687904,-1974272,-936249064,72,0,2182412,0,7670,16568,0,25,72
1069687907,-1971893,-936248478,73,0,2184683,0,7465,16566,0,44,73
1069687910,-1969426,-936248030,73,0,2187008,0,7707,16563,0,44,73
1069687913,-1967232,-936247549,73,0,2189090,0,7754,16560,0,44,73
1069687914,-1966518,-936247380,73,0,2189770,0,7754,16560,0,44,73
1069687918,-1963775,-936246897,72,0,2192352,0,7409,16558,0,25,72
1069687921,-1962059,-936246653,71,0,2193960,0,7073,16555,0,25,71
1069687926,-1960625,-936246405,70,0,2195309,0,2865,16555,0,25,70
1069687932,-1959725,-936246235,69,0,2196155,0,2015,16555,0,25,69
1069687941,-1960180,-936246472,70,0,2196426,0,0,16549,0,32,70
1069687948,-1960180,-936246472,67,0,2196426,0,0,16544,0,162,67
1069687953,-1959078,-936246216,68,0,2197459,0,0,16543,0,72,68
1069687956,-1956780,-936245714,68,0,2199640,0,5477,16544,0,72,68
1069687957,-1955901,-936245537,68,0,2200471,0,6410,16545,0,72,68
1069687960,-1953163,-936244970,71,0,2203062,0,8295,16547,0,44,71
1069687962,-1951595,-936244773,72,0,2204527,0,8304,16548,0,32,72
1069687963,-1950845,-936244785,72,0,2205222,0,7800,16550,0,32,72
1069687966,-1948748,-936245293,72,0,2207227,0,7521,16554,0,32,72
1069687970,-1946214,-936246544,72,0,2209851,0,7073,16557,0,32,72
1069687972,-1944837,-936247295,72,0,2211307,0,6989,16557,0,32,72
1069687975,-1942585,-936248557,71,0,2213704,0,7297,16556,0,18,71
1069687978,-1940520,-936249619,71,0,2215859,0,8155,16556,0,18,71
1069687982,-1938922,-936250500,75,0,2217553,0,5039,16556,0,25,75
1069687984,-1937971,-936251081,78,0,2218587,0,4339,16554,0,18,78
1069687987,-1936341,-936251903,81,0,2220281,0,5346,16552,0,18,81
1069687988,-1935724,-936252217,82,0,2220922,0,5430,16552,0,12,82
1069687991,-1933575,-936253412,83,0,2223205,0,6485,16550,0,12,83
1069687994,-1931375,-936254620,83,0,2225535,0,7474,16545,0,12,83
1069687995,-1930754,-936254942,83,0,2226184,0,7493,16544,0,12,83
1069687998,-1928167,-936256250,83,0,2228874,0,8239,16542,0,7,83
1069688001,-1925806,-936257577,83,0,2231388,0,8808,16544,0,7,83
1069688002,-1924758,-936258160,83,0,2232501,0,8808,16545,0,7,83
1069688005,-1921955,-936259638,83,0,2235442,0,9041,16548,0,7,83
1069688007,-1920263,-936260527,81,0,2237216,0,9788,16549,0,2,81
1069688009,-1918288,-936261572,80,0,2239289,0,9723,16550,0,2,80
1069688012,-1915861,-936263005,80,0,2241906,0,9760,16552,0,2,80
1069688014,-1914622,-936263715,80,0,2243231,0,8594,16553,0,2,80
1069688019,-1912489,-936264824,80,0,2245463,0,5123,16556,0,12,80
1069688023,-1912040,-936265104,82,0,2245954,0,2183,16557,0,12,82
1069688026,-1912013,-936265099,85,0,2245978,0,0,16557,0,12,85
1069688034,-1912119,-936265031,82,0,2245997,0,0,16560,0,12,82
1069688037,-1912119,-936265031,79,0,2245997,0,0,16561,0,7,79
1069688038,-1912119,-936265031,78,0,2245997,0,0,16561,0,12,78
1069688046,-1911171,-936265480,80,0,2246971,0,0,16562,0,18,80
1069688050,-1908523,-936266777,79,0,2249703,0,5682,16562,0,25,79
1069688051,-1907754,-936267171,80,0,2250505,0,6326,16563,0,25,80
1069688054,-1905541,-936268290,80,0,2252807,0,7763,16566,0,18,80
1069688058,-1903438,-936269353,80,0,2254993,0,6168,16570,0,18,80
1069688062,-1902508,-936269713,81,0,2255924,0,3378,16573,0,32,81
1069688066,-1902488,-936269577,80,0,2255947,0,0,16576,0,32,80
1069688070,-1902572,-936269486,77,0,2255962,0,0,16577,0,44,77
1069688072,-1902412,-936269516,72,0,2256113,0,0,16575,0,44,72
1069688074,-1902140,-936269605,69,0,2256377,0,0,16571,0,25,69
1069688076,-1902045,-936269644,69,0,2256479,0,0,16569,0,25,69
1069688083,-1901884,-936269872,67,0,2256711,0,0,16570,0,25,67
1069688094,-1901198,-936269883,67,0,2257474,0,0,16588,0,25,67
1069688098,-1898904,-936270231,67,0,2259628,0,4899,16589,0,25,67
1069688100,-1897656,-936270207,70,0,2260786,0,5953,16588,0,18,70
1069688104,-1895357,-936270087,71,0,2262919,0,5608,16586,0,18,71
1069688108,-1892845,-936269803,70,0,2265263,0,5598,16584,0,12,70
1069688111,-1890630,-936269641,70,0,2267322,0,6578,16583,0,12,70
1069688115,-1888064,-936269365,70,0,2269714,0,6503,16582,0,12,70
1069688117,-1886957,-936269261,70,0,2270744,0,5832,16581,0,12,70
1069688121,-1884166,-936268961,69,0,2273345,0,6037,16580,0,12,69
1069688122,-1883392,-936268880,70,0,2274067,0,6634,16579,0,12,70
1069688125,-1880800,-936268693,70,0,2276475,0,7446,16577,0,12,70
1069688128,-1877917,-936268438,70,0,2279158,0,8631,16574,0,12,70
1069688131,-1875347,-936268192,71,0,2281550,0,9181,16573,0,18,71
1069688133,-1874004,-936268082,71,0,2282799,0,8034,16573,0,18,71
1069688136,-1871704,-936267873,71,0,2284939,0,7054,16576,0,18,71
1069688139,-1869928,-936267651,72,0,2286598,0,6615,16578,0,18,72
1069688143,-1867621,-936267438,75,0,2288743,0,5748,16581,0,25,75
1069688145,-1866833,-936267313,76,0,2289481,0,5468,16582,0,25,76
1069688149,-1866161,-936267190,77,0,2290116,0,2407,16583,0,25,77
1069688154,-1866116,-936267283,74,0,2290252,0,0,16580,0,18,74
1069688155,-1866077,-936267308,74,0,2290293,0,0,16580,0,18,74
1069688157,-1865989,-936267332,71,0,2290377,0,0,16581,0,25,71
1069688162,-1864870,-936267224,71,0,2291421,0,0,16587,0,25,71
1069688167,-1862818,-936266954,70,0,2293338,0,4236,16593,0,18,70
1069688174,-1860520,-936266718,72,0,2295482,0,3415,16586,0,18,72
1069688176,-1859799,-936266633,72,0,2296154,0,3350,16585,0,18,72
1069688183,-1858215,-936266511,73,0,2297638,0,2342,16589,0,12,73
1069688191,-1858322,-936266516,72,0,2297683,0,0,16587,0,32,72
1069688205,-1858329,-936266545,69,0,2297683,0,0,16567,0,18,69
1069688218,-1857541,-936266396,68,0,2298437,0,0,16560,0,7,68
1069688223,-1856990,-936266378,68,0,2298922,0,0,16550,0,12,68
1069688225,-1856899,-936266368,71,0,2299005,0,0,16547,0,18,71
1069688230,-1855964,-936266329,72,0,2299872,0,0,16546,0,18,72
1069688231,-1855560,-936266267,72,0,2300250,0,0,16547,0,18,72
1069688235,-1853886,-936266121,72,0,2301808,0,3620,16551,0,7,72
1069688239,-1852770,-936265987,75,0,2302849,0,3200,16557,0,7,75
1069688244,-1850497,-936265761,75,0,2304966,0,3452,16564,0,7,75
1069688247,-1847994,-936265522,76,0,2307297,0,6531,16563,0,2,76
1069688248,-1847062,-936265451,77,0,2308163,0,7353,16562,0,2,77
1069688251,-1844002,-936265300,78,0,2311003,0,8752,16559,0,2,78
1069688254,-1840913,-936265209,77,0,2313866,0,9723,16557,0,2,77
1069688257,-1838358,-936265009,76,0,2316242,0,8836,16556,0,2,76
1069688258,-1837630,-936264969,76,0,2316918,0,8202,16556,0,2,76
1069688261,-1835557,-936264876,73,0,2318841,0,6653,16557,0,7,73
1069688265,-1832471,-936264570,74,0,2321715,0,6503,16559,0,7,74
1069688269,-1829757,-936264089,74,0,2324269,0,7595,16561,0,7,74
1069688273,-1827872,-936263775,75,0,2326041,0,4311,16563,0,2,75
1069688277,-1825013,-936262934,74,0,2328804,0,5981,16570,0,2,74
1069688281,-1822733,-936262413,73,0,2330974,0,6550,16577,0,7,73
1069688282,-1822394,-936262343,73,0,2331296,0,5664,16577,0,7,73
1069688286,-1821853,-936262144,72,0,2331827,0,2230,16579,0,7,72
1069688294,-1821819,-936262130,73,0,2331913,0,0,16579,0,12,73
1069688297,-1821860,-936262082,76,0,2331913,0,0,16584,0,12,76
1069688307,-1821859,-936262079,73,0,2331914,0,0,16592,0,18,73
1069688313,-1821864,-936262079,70,0,2331914,0,0,16592,0,12,70
1069688325,-1820881,-936261802,69,0,2332985,0,0,16592,0,2,69
1069688328,-1819530,-936261449,72,0,2334279,0,4609,16593,0,12,72
1069688330,-1819002,-936261310,74,0,2334784,0,3340,16594,0,12,74
1069688333,-1817865,-936261034,77,0,2335868,0,2809,16595,0,18,77
1069688335,-1816636,-936260708,77,0,2337047,0,3490,16596,0,18,77
1069688337,-1815365,-936260341,80,0,2338273,0,5682,16595,0,18,80
1069688340,-1812807,-936259689,80,0,2340721,0,7325,16594,0,18,80
1069688343,-1810390,-936259093,77,0,2343029,0,7810,16593,0,25,77
1069688346,-1807970,-936258521,75,0,2345334,0,7633,16593,0,25,75
1069688348,-1806010,-936258081,76,0,2347196,0,7912,16594,0,25,76
1069688351,-1802861,-936257277,78,0,2350209,0,9620,16597,0,44,78
1069688353,-1800587,-936256674,79,0,2352391,0,10236,16599,0,32,79
1069688354,-1799370,-936256370,78,0,2353554,0,10553,16599,0,32,78
1069688356,-1796616,-936255674,77,0,2356187,0,11393,16601,0,32,77
1069688358,-1794122,-936255065,77,0,2358568,0,11925,16603,0,32,77
1069688360,-1791815,-936254510,77,0,2360767,0,11766,16605,0,12,77
1069688362,-1789284,-936253886,76,0,2363184,0,11766,16608,0,12,76
1069688364,-1786947,-936253290,76,0,2365421,0,11897,16610,0,12,76
1069688367,-1783706,-936252431,74,0,2368529,0,11057,16613,0,7,74
1069688370,-1780344,-936251636,73,0,2371731,0,9984,16618,0,7,73
1069688372,-1777970,-936251072,73,0,2373993,0,10777,16619,0,7,73
1069688374,-1775660,-936250445,73,0,2376213,0,11132,16619,0,7,73
1069688376,-1773163,-936249802,74,0,2378603,0,12410,16619,0,7,74
1069688377,-1772022,-936249531,73,0,2379690,0,12410,16619,0,7,73
1069688380,-1769008,-936248882,73,0,2382548,0,10712,16622,0,7,73
1069688381,-1768389,-936248746,73,0,2383136,0,9891,16624,0,7,73
1069688384,-1767121,-936248472,74,0,2384337,0,5682,16627,0,7,74
1069688388,-1764957,-936247882,75,0,2386418,0,4843,16629,0,2,75
1069688389,-1764162,-936247690,75,0,2387176,0,5309,16630,0,2,75
1069688393,-1761616,-936247132,74,0,2389590,0,6615,16631,0,2,74
1069688396,-1759094,-936246475,74,0,2392007,0,6587,16632,0,2,74
1069688397,-1758377,-936246306,74,0,2392689,0,7213,16633,0,2,74
1069688400,-1755697,-936245522,74,0,2395279,0,8827,16635,0,2,74
1069688403,-1752850,-936244811,74,0,2397999,0,8827,16640,0,2,74
1069688405,-1751250,-936244404,73,0,2399529,0,8836,16643,0,2,73
1069688406,-1750710,-936244250,73,0,2400050,0,8818,16645,0,2,73
1069688408,-1750104,-936244013,74,0,2400653,0,6643,16650,0,2,74
1069688412,-1749677,-936243810,74,0,2401093,0,1586,16656,0,2,74
1069688418,-1749724,-936243768,72,0,2401152,0,0,16661,0,18,72
