,time,speed,rpm,acceleration,throttle_position,engine_temperature,system_voltage,barometric_pressure,distance_travelled,engine_load_value,altitude,id_vehicle,latitude,longitude,id_driver,heart_rate,body_temperature,current_weather,has_precipitation,is_day_time,temperature,wind_speed,wind_direction,relative_humidity,visibility,uv_index,cloud_cover,ceiling,pressure,precipitation,accidents_onsite,design_speed
3122,14:39:27,7.0,1258.0,-0.13,16.1,93.0,13.5,72.0,21.6205,21.6,2824.0,1,-0.155988,-78.476974,1,69.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,75.0,70.0
3123,14:39:28,8.0,1255.0,-0.27,16.1,93.0,13.5,72.0,21.6227,34.9,2824.0,1,-0.155964,-78.476972,1,69.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,75.0,70.0
3124,14:39:29,8.0,1267.0,0.13,14.5,93.0,13.6,72.0,21.6247,26.3,2824.0,1,-0.155944,-78.476971,1,69.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,74.0,70.0
3125,14:39:30,6.0,995.0,-0.42,13.7,93.0,13.5,72.0,21.6278,21.6,2824.0,1,-0.155924,-78.476971,1,69.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,74.0,70.0
3126,14:39:31,6.0,923.0,-0.42,13.7,93.0,13.5,72.0,21.6278,22.4,2824.0,1,-0.155901,-78.476969,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,74.0,70.0
3127,14:39:32,4.0,844.0,-0.31,15.3,93.0,13.5,72.0,21.6285,30.6,2824.0,1,-0.155878,-78.47697,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3128,14:39:33,3.0,853.0,-0.39,13.7,93.0,13.5,72.0,21.6292,27.8,2824.0,1,-0.155864,-78.47697,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3129,14:39:34,1.0,902.0,-0.55,13.3,93.0,13.5,72.0,21.6293,26.7,2824.0,1,-0.155854,-78.476971,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3130,14:39:35,0.0,763.0,-0.41,12.9,93.0,13.5,72.0,21.6293,23.1,2824.0,1,-0.155849,-78.476972,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3131,14:39:36,0.0,607.0,-0.14,12.9,93.0,13.3,72.0,21.6293,22.7,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3132,14:39:37,0.0,604.0,0.0,12.9,93.0,13.3,72.0,21.6293,23.9,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3133,14:39:38,0.0,603.0,0.0,12.9,93.0,13.4,72.0,21.6293,23.9,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3134,14:39:39,0.0,603.0,0.0,12.9,93.0,13.3,72.0,21.6293,25.5,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3135,14:39:40,0.0,596.0,0.0,12.9,93.0,13.1,72.0,21.6293,25.5,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3136,14:39:41,0.0,597.0,0.0,12.9,93.0,13.2,72.0,21.6293,25.1,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3137,14:39:42,0.0,594.0,0.0,13.3,93.0,13.3,72.0,21.6293,27.8,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3138,14:39:43,0.0,607.0,0.0,12.9,94.0,13.5,72.0,21.6293,25.5,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3139,14:39:44,0.0,616.0,0.0,12.9,94.0,13.4,72.0,21.6293,28.6,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3140,14:39:45,0.0,585.0,0.0,12.9,94.0,13.4,72.0,21.6293,27.1,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3141,14:39:46,0.0,608.0,0.0,12.9,94.0,13.4,72.0,21.6293,27.8,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3142,14:39:47,0.0,605.0,0.0,12.9,94.0,13.5,72.0,21.6293,25.5,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3143,14:39:48,0.0,599.0,0.0,12.9,94.0,13.4,72.0,21.6293,25.9,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3144,14:39:49,0.0,604.0,0.0,12.9,95.0,13.5,72.0,21.6293,27.1,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3145,14:39:50,0.0,601.0,0.0,12.9,95.0,13.4,72.0,21.6293,25.9,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3146,14:39:51,0.0,602.0,0.0,12.9,95.0,13.5,72.0,21.6293,26.3,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3147,14:39:52,0.0,599.0,0.0,12.9,95.0,13.4,72.0,21.6293,26.3,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3148,14:39:53,0.0,604.0,0.0,12.9,95.0,13.4,72.0,21.6293,26.3,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3149,14:39:54,0.0,599.0,0.0,12.9,95.0,13.5,72.0,21.6293,26.3,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3150,14:39:55,0.0,598.0,0.0,12.9,95.0,13.5,72.0,21.6293,26.3,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3151,14:39:56,0.0,598.0,0.0,12.9,95.0,13.4,72.0,21.6293,26.3,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3152,14:39:57,0.0,597.0,0.0,12.9,95.0,13.3,72.0,21.6293,26.7,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3153,14:39:58,0.0,599.0,0.0,12.9,95.0,13.2,72.0,21.6293,26.7,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3154,14:39:59,0.0,586.0,0.0,12.9,95.0,13.3,72.0,21.6293,27.1,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3155,14:40:00,0.0,599.0,0.0,12.9,95.0,13.5,72.0,21.6293,27.1,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3156,14:40:01,0.0,605.0,0.0,12.9,95.0,13.4,72.0,21.6293,27.1,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3157,14:40:02,0.0,600.0,0.0,13.3,95.0,13.3,72.0,21.6293,33.7,2824.0,1,-0.155846,-78.476973,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3158,14:40:03,0.0,595.0,0.0,13.3,96.0,12.3,72.0,21.6293,33.3,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3159,14:40:04,0.0,595.0,0.0,17.3,96.0,12.3,72.0,21.6293,33.3,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3160,14:40:05,3.0,1429.0,0.0,21.2,96.0,13.5,72.0,21.6298,78.8,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3161,14:40:06,5.0,1022.0,0.67,16.5,96.0,13.5,72.0,21.6306,65.9,2824.0,1,-0.155846,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3162,14:40:07,6.0,943.0,0.76,14.5,96.0,13.4,72.0,21.6324,31.4,2824.0,1,-0.15584,-78.476973,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3163,14:40:08,6.0,932.0,0.0,14.1,96.0,13.4,72.0,21.6341,27.8,2824.0,1,-0.155829,-78.47697,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3164,14:40:09,5.0,897.0,-0.13,14.1,96.0,13.4,72.0,21.6355,28.2,2824.0,1,-0.155811,-78.47697,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,73.0,70.0
3165,14:40:10,5.0,904.0,-0.27,14.1,96.0,13.4,72.0,21.6367,27.5,2824.0,1,-0.155794,-78.476969,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3166,14:40:11,2.0,933.0,-0.34,13.7,96.0,13.4,72.0,21.6371,27.1,2824.0,1,-0.15578,-78.476965,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3167,14:40:12,0.0,924.0,-0.59,13.7,96.0,13.4,72.0,21.6371,25.1,2824.0,1,-0.15577,-78.476962,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3168,14:40:13,0.0,686.0,-0.36,13.7,95.0,13.1,72.0,21.6371,25.5,2824.0,1,-0.155767,-78.47696,1,63.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3169,14:40:14,0.0,613.0,0.0,13.3,95.0,12.7,72.0,21.6371,29.8,2824.0,1,-0.155767,-78.47696,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3170,14:40:15,0.0,612.0,0.0,13.3,95.0,12.9,72.0,21.6371,29.4,2824.0,1,-0.155767,-78.47696,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3171,14:40:16,0.0,606.0,0.0,13.3,94.0,12.8,72.0,21.6371,29.4,2824.0,1,-0.155767,-78.47696,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3172,14:40:17,0.0,602.0,0.0,13.3,94.0,12.7,72.0,21.6371,29.4,2824.0,1,-0.155767,-78.47696,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3173,14:40:18,0.0,566.0,0.0,19.2,93.0,12.7,72.0,21.6371,34.1,2824.0,1,-0.155767,-78.47696,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3174,14:40:19,3.0,1120.0,0.28,15.7,93.0,13.3,72.0,21.6382,29.0,2824.0,1,-0.155767,-78.47696,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3175,14:40:20,6.0,813.0,0.51,20.4,93.0,13.5,72.0,21.6396,64.7,2824.0,1,-0.155767,-78.47696,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3176,14:40:21,12.0,1771.0,0.77,21.6,93.0,13.2,72.0,21.6434,61.6,2824.0,1,-0.155759,-78.476959,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3177,14:40:22,14.0,1902.0,0.95,39.6,93.0,13.4,72.0,21.647,79.2,2824.0,1,-0.155737,-78.476954,1,66.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3178,14:40:23,17.0,1342.0,0.93,29.4,91.0,13.4,72.0,21.6498,89.4,2825.0,1,-0.155707,-78.47695,1,69.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3179,14:40:24,18.0,1486.0,0.77,15.3,90.0,13.1,72.0,21.655,26.3,2825.0,1,-0.155664,-78.47695,1,69.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3180,14:40:25,16.0,1366.0,-0.52,14.9,90.0,13.2,72.0,21.6592,23.5,2825.0,1,-0.155616,-78.476944,1,72.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3181,14:40:26,12.0,1020.0,-0.81,18.0,90.0,13.4,72.0,21.6627,26.7,2825.0,1,-0.155568,-78.476943,1,72.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3182,14:40:27,13.0,1084.0,0.86,18.8,90.0,13.5,72.0,21.6661,65.5,2825.0,1,-0.155534,-78.476941,1,72.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3183,14:40:28,17.0,1335.0,0.86,30.2,90.0,13.5,72.0,21.6708,83.5,2825.0,1,-0.155504,-78.476937,1,71.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,71.0,70.0
3184,14:40:29,22.0,1789.0,0.86,51.4,90.0,13.6,72.0,21.6767,89.8,2825.0,1,-0.155472,-78.476934,1,71.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,77.0,70.0
3185,14:40:30,25.0,2072.0,1.08,27.1,90.0,13.0,72.0,21.6836,65.9,2825.0,1,-0.15543,-78.476931,1,71.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,77.0,70.0
3186,14:40:31,26.0,2166.0,0.55,21.6,89.0,12.8,72.0,21.6909,36.1,2825.0,1,-0.155368,-78.47693,1,71.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,77.0,70.0
3187,14:40:32,28.0,1468.0,0.43,69.8,88.0,12.4,72.0,21.6979,89.4,2825.0,1,-0.155302,-78.476925,1,71.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,77.0,70.0
3188,14:40:33,31.0,1607.0,0.54,52.5,87.0,12.2,72.0,21.7073,89.4,2826.0,1,-0.155232,-78.476919,1,71.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,78.0,70.0
3189,14:40:34,33.0,1700.0,0.63,43.9,87.0,12.1,72.0,21.7172,89.0,2826.0,1,-0.155156,-78.476914,1,71.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,78.0,70.0
3190,14:40:35,36.0,1927.0,0.82,29.4,87.0,12.1,72.0,21.7223,85.1,2826.0,1,-0.155079,-78.476909,1,71.0,36.0,7,0,1,18.2,13.2,315.0,67.0,9.7,3.0,99.0,9144.0,1022.0,0.0,78.0,70.0
3191,14:40:36,38.0,2013.0,0.73,23.5,87.0,12.1,72.0,21.7334,62.7,2827.0,1,-0.154989,-78.476899,1,71.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,78.0,70.0
3192,14:40:37,39.0,2025.0,0.41,16.1,87.0,12.2,72.0,21.7439,36.9,2827.0,1,-0.154893,-78.47689,1,71.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,77.0,70.0
3193,14:40:38,39.0,2032.0,0.27,18.8,87.0,12.4,72.0,21.7503,38.0,2827.0,1,-0.154787,-78.476883,1,71.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,77.0,70.0
3194,14:40:39,40.0,2074.0,0.09,19.2,87.0,12.5,72.0,21.771,38.4,2827.0,1,-0.154681,-78.476875,1,71.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,71.0,70.0
3195,14:40:40,40.0,2101.0,0.09,19.6,87.0,12.8,72.0,21.7782,39.2,2828.0,1,-0.154575,-78.476869,1,71.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,85.0,70.0
3196,14:40:41,42.0,2141.0,0.18,21.2,87.0,13.0,72.0,21.791,41.2,2828.0,1,-0.154467,-78.476864,1,72.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,85.0,70.0
3197,14:40:42,42.0,2186.0,0.24,21.2,87.0,13.2,72.0,21.7974,50.2,2828.0,1,-0.154355,-78.476859,1,72.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,93.0,70.0
3198,14:40:43,43.0,2217.0,0.31,16.5,87.0,13.6,72.0,21.8152,23.5,2828.0,1,-0.154243,-78.476854,1,72.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,93.0,70.0
3199,14:40:44,42.0,2194.0,-0.11,16.5,87.0,13.5,72.0,21.8282,21.2,2828.0,1,-0.154128,-78.476848,1,72.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,93.0,70.0
3200,14:40:45,41.0,2146.0,-0.27,16.5,87.0,13.5,72.0,21.8398,21.2,2828.0,1,-0.154016,-78.476841,1,72.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,93.0,70.0
3201,14:40:46,40.0,2112.0,-0.27,17.3,87.0,13.5,72.0,21.8518,44.7,2828.0,1,-0.153905,-78.476837,1,72.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,93.0,70.0
3202,14:40:47,39.0,2052.0,-0.26,17.3,87.0,13.5,72.0,21.8567,23.1,2829.0,1,-0.153798,-78.476833,1,70.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,92.0,70.0
3203,14:40:48,39.0,1961.0,-0.26,16.9,87.0,13.5,72.0,21.8686,23.9,2829.0,1,-0.15369,-78.476826,1,70.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,92.0,70.0
3204,14:40:49,36.0,1872.0,-0.41,16.5,87.0,13.5,72.0,21.8786,23.9,2829.0,1,-0.153587,-78.476811,1,70.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,92.0,70.0
3205,14:40:50,35.0,1831.0,-0.41,16.1,87.0,13.5,72.0,21.8834,22.4,2829.0,1,-0.153491,-78.476787,1,70.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,92.0,70.0
3206,14:40:51,34.0,1775.0,-0.55,16.1,87.0,13.5,72.0,21.8976,23.1,2829.0,1,-0.153402,-78.476759,1,70.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,92.0,70.0
3207,14:40:52,32.0,1682.0,-0.44,15.7,87.0,13.7,72.0,21.9064,34.1,2829.0,1,-0.15332,-78.476733,1,70.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,91.0,70.0
3208,14:40:53,31.0,1611.0,-0.41,17.6,87.0,13.5,72.0,21.9157,33.3,2829.0,1,-0.153236,-78.476712,1,70.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,91.0,70.0
3209,14:40:54,31.0,1617.0,-0.14,18.8,87.0,13.6,72.0,21.9245,22.0,2829.0,1,-0.153155,-78.47669,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,92.0,70.0
3210,14:40:55,32.0,1640.0,0.0,19.2,87.0,13.7,72.0,21.9344,48.2,2829.0,1,-0.153073,-78.47667,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,91.0,70.0
3211,14:40:56,32.0,1669.0,0.13,20.0,87.0,13.6,72.0,21.9426,50.2,2829.0,1,-0.152997,-78.476648,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,90.0,70.0
3212,14:40:57,33.0,1728.0,0.14,19.6,87.0,13.5,72.0,21.9524,46.7,2829.0,1,-0.152917,-78.476627,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,90.0,70.0
3213,14:40:58,34.0,1788.0,0.18,20.0,88.0,13.4,72.0,21.9663,47.5,2829.0,1,-0.15284,-78.476607,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,90.0,70.0
3214,14:40:59,34.0,1788.0,0.18,20.0,88.0,13.5,72.0,21.9663,47.5,2830.0,1,-0.152755,-78.476588,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,89.0,70.0
3215,14:41:00,35.0,1839.0,0.15,21.6,88.0,13.6,72.0,21.9823,51.0,2830.0,1,-0.152666,-78.476567,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,89.0,70.0
3216,14:41:01,36.0,1885.0,0.21,20.4,88.0,13.5,72.0,21.9921,58.0,2831.0,1,-0.152578,-78.476543,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,89.0,70.0
3217,14:41:02,35.0,1864.0,-0.88,15.7,88.0,13.5,72.0,21.9977,24.7,2831.0,1,-0.152488,-78.476517,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,78.0,70.0
3218,14:41:03,32.0,1506.0,-0.88,15.3,88.0,13.8,72.0,22.0074,22.7,2831.0,1,-0.152397,-78.476493,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,78.0,70.0
3219,14:41:04,26.0,1400.0,-1.43,14.9,88.0,13.8,72.0,22.0143,23.1,2831.0,1,-0.152311,-78.476469,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,82.0,70.0
3220,14:41:05,21.0,1153.0,-1.45,14.1,88.0,13.7,72.0,22.0203,26.7,2830.0,1,-0.152239,-78.476445,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,78.0,70.0
3221,14:41:06,15.0,1072.0,-1.43,14.1,88.0,13.5,72.0,22.0225,22.7,2829.0,1,-0.152179,-78.47643,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,78.0,70.0
3222,14:41:07,9.0,1026.0,-1.52,13.7,88.0,13.7,72.0,22.0262,22.4,2829.0,1,-0.152132,-78.476418,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,78.0,70.0
3223,14:41:08,4.0,932.0,-1.45,13.3,88.0,13.6,72.0,22.027,22.7,2829.0,1,-0.152099,-78.476411,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,81.0,70.0
3224,14:41:09,0.0,890.0,-1.26,13.7,89.0,13.5,72.0,22.027,22.0,2828.0,1,-0.152083,-78.476405,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,81.0,70.0
3225,14:41:10,0.0,662.0,-0.54,12.9,89.0,13.5,72.0,22.027,23.5,2828.0,1,-0.152088,-78.476403,1,73.0,36.0,7,0,1,20.6,12.6,338.0,63.0,9.7,3.0,99.0,9144.0,1015.2,0.0,81.0,70.0
