,observation_hour,speed,rpm,acceleration,throttle_position,engine_temperature,engine_load_value,heart_rate,current_weather,visibility,precipitation,accidents_onsite,design_speed,accidents_time,risk_level
6454,14,76.0,2757.0,0.41,82.0,98.0,80.8,73.0,5,16.1,0.0,47.0,70.0,4.0,1
6455,14,78.0,2828.0,0.4,82.0,98.0,81.2,73.0,5,16.1,0.0,46.0,70.0,3.0,1
6456,14,81.0,2916.0,0.5,82.0,98.0,81.6,73.0,5,16.1,0.0,46.0,70.0,3.0,2
6457,14,83.0,2990.0,0.62,69.8,98.0,78.0,73.0,5,16.1,0.0,46.0,70.0,3.0,2
6458,14,84.0,3045.0,0.48,38.8,98.0,59.6,73.0,5,16.1,0.0,45.0,70.0,3.0,2
6459,14,87.0,3102.0,0.98,78.4,97.0,85.5,73.0,5,16.1,0.0,45.0,70.0,3.0,2
6460,14,87.0,3212.0,0.0,36.1,97.0,22.7,73.0,5,16.1,0.0,45.0,70.0,3.0,2
6461,14,89.0,2554.0,0.18,75.3,96.0,80.4,73.0,5,16.1,0.0,43.0,70.0,2.0,1
6462,14,92.0,2621.0,0.55,82.0,96.0,80.4,74.0,5,16.1,0.0,43.0,70.0,2.0,2
6463,14,93.0,2676.0,0.48,82.0,96.0,80.4,74.0,5,16.1,0.0,45.0,70.0,1.0,2
6464,14,94.0,2706.0,0.0,27.8,95.0,17.6,74.0,5,16.1,0.0,10.0,70.0,0.0,1
6465,14,93.0,2666.0,-0.25,27.5,95.0,17.3,74.0,5,16.1,0.0,4.0,70.0,0.0,1
6466,14,91.0,2630.0,-1.04,27.5,93.0,18.0,74.0,5,16.1,0.0,4.0,70.0,0.0,1
6467,14,89.0,2554.0,-0.38,42.4,93.0,75.7,74.0,5,16.1,0.0,4.0,70.0,0.0,1
6468,14,91.0,2620.0,0.19,80.0,93.0,79.6,74.0,5,16.1,0.0,4.0,70.0,0.0,1
6469,14,93.0,2665.0,0.26,82.0,92.0,80.4,74.0,5,16.1,0.0,5.0,70.0,0.0,1
6470,14,94.0,2707.0,0.24,82.0,91.0,80.8,76.0,5,16.1,0.0,5.0,70.0,0.0,1
6471,14,95.0,2714.0,0.24,82.0,91.0,80.8,76.0,5,16.1,0.0,5.0,70.0,0.0,1
6472,14,94.0,2700.0,-0.51,37.6,90.0,55.3,76.0,5,16.1,0.0,5.0,70.0,0.0,1
6473,14,93.0,2664.0,-0.28,79.2,90.0,78.4,76.0,5,16.1,0.0,5.0,70.0,0.0,1
6474,14,92.0,2662.0,-0.25,81.6,90.0,80.4,76.0,5,16.1,0.0,7.0,70.0,1.0,1
6475,14,92.0,2636.0,-0.3,51.0,90.0,72.9,76.0,5,16.1,0.0,6.0,70.0,1.0,1
6476,14,91.0,2613.0,-0.28,78.8,89.0,78.4,75.0,5,16.1,0.0,7.0,70.0,1.0,1
6477,14,90.0,2589.0,-0.33,82.0,89.0,80.4,75.0,5,16.1,0.0,7.0,70.0,1.0,1
6478,14,89.0,2564.0,-0.26,82.0,88.0,80.8,75.0,5,16.1,0.0,7.0,70.0,1.0,1
6479,14,88.0,2543.0,-0.27,82.0,88.0,80.8,74.0,5,16.1,0.0,5.0,70.0,1.0,1
6480,14,88.0,2527.0,-0.23,82.0,88.0,80.4,74.0,5,16.1,0.0,4.0,70.0,1.0,1
6481,14,86.0,2485.0,-0.74,29.4,88.0,27.1,74.0,5,16.1,0.0,4.0,70.0,1.0,1
6482,14,84.0,2394.0,-0.74,34.9,88.0,36.5,72.0,5,16.1,0.0,5.0,70.0,0.0,1
6483,14,82.0,2357.0,-0.5,36.5,88.0,56.5,72.0,5,16.1,0.0,6.0,70.0,0.0,1
6484,14,81.0,2324.0,-0.27,60.8,87.0,71.0,72.0,5,16.1,0.0,6.0,70.0,0.0,1
6485,14,80.0,2301.0,-1.24,26.3,87.0,57.3,72.0,5,16.1,0.0,7.0,70.0,0.0,1
6486,14,74.0,2133.0,-2.37,25.9,87.0,18.0,73.0,5,16.1,0.0,7.0,70.0,0.0,1
6487,14,65.0,1558.0,-2.4,23.9,87.0,19.2,73.0,5,16.1,0.0,7.0,70.0,0.0,1
6488,14,61.0,1403.0,-1.45,22.0,87.0,17.3,73.0,5,16.1,0.0,19.0,70.0,0.0,1
6489,14,58.0,1346.0,-0.74,29.4,87.0,57.6,73.0,5,16.1,0.0,31.0,70.0,0.0,1
6490,14,56.0,2022.0,-0.76,25.5,87.0,18.4,71.0,5,16.1,0.0,34.0,70.0,2.0,1
6491,14,54.0,1942.0,-0.8,25.1,87.0,18.0,71.0,5,16.1,0.0,33.0,70.0,2.0,1
6492,14,52.0,1892.0,-0.77,34.9,88.0,44.3,71.0,5,16.1,0.0,33.0,70.0,2.0,1
6493,14,50.0,1834.0,-0.52,24.3,88.0,19.2,71.0,5,16.1,0.0,33.0,70.0,2.0,1
6494,14,48.0,1764.0,-0.46,24.3,88.0,31.0,71.0,5,16.1,0.0,34.0,70.0,2.0,1
6495,14,47.0,1736.0,-0.31,25.1,88.0,20.4,71.0,5,16.1,0.0,34.0,70.0,2.0,1
6496,14,46.0,1647.0,-0.41,23.5,88.0,18.0,71.0,5,16.1,0.0,35.0,70.0,2.0,1
6497,14,44.0,1589.0,-0.73,23.1,88.0,17.6,71.0,5,16.1,0.0,36.0,70.0,2.0,1
6498,14,41.0,1494.0,-0.76,22.7,88.0,17.3,71.0,5,16.1,0.0,37.0,70.0,2.0,1
6499,14,39.0,1480.0,-0.53,32.2,88.0,43.5,71.0,5,16.1,0.0,37.0,70.0,2.0,1
6500,14,39.0,1642.0,-0.23,30.2,88.0,42.0,72.0,5,16.1,0.0,36.0,70.0,2.0,1
6501,14,38.0,1512.0,-0.5,23.1,89.0,18.4,72.0,5,16.1,0.0,37.0,70.0,2.0,1
6502,14,38.0,2089.0,-0.19,38.4,89.0,74.5,72.0,5,16.1,0.0,37.0,70.0,2.0,1
6503,14,40.0,2043.0,0.19,48.6,89.0,74.5,72.0,5,16.1,0.0,38.0,70.0,2.0,1
6504,14,41.0,2075.0,0.26,31.8,89.0,38.4,71.0,5,16.1,0.0,40.0,70.0,2.0,1
6505,14,41.0,2076.0,0.0,29.8,90.0,30.6,71.0,5,16.1,0.0,40.0,70.0,2.0,1
6506,14,42.0,2132.0,0.0,50.6,90.0,66.3,71.0,5,16.1,0.0,41.0,70.0,2.0,1
6507,14,44.0,2230.0,0.51,42.0,90.0,75.3,71.0,5,16.1,0.0,41.0,70.0,2.0,1
6508,14,45.0,2299.0,0.36,32.5,90.0,52.2,74.0,5,16.1,0.0,41.0,70.0,2.0,1
6509,14,46.0,2320.0,0.0,37.6,90.0,52.2,74.0,5,16.1,0.0,42.0,70.0,2.0,1
6510,14,45.0,2289.0,0.0,38.0,90.0,67.8,74.0,5,16.1,0.0,45.0,70.0,2.0,1
6511,14,48.0,2437.0,-0.26,79.2,90.0,78.0,74.0,5,16.1,0.0,53.0,70.0,3.0,1
6512,14,48.0,2482.0,0.0,27.8,91.0,24.3,75.0,5,16.1,0.0,53.0,70.0,3.0,1
6513,14,47.0,2432.0,-0.24,27.1,91.0,18.0,75.0,5,16.1,0.0,53.0,70.0,3.0,1
6514,14,47.0,2353.0,-0.32,26.7,91.0,18.0,75.0,5,16.1,0.0,56.0,70.0,3.0,1
6515,14,46.0,2345.0,-0.12,26.7,92.0,18.0,75.0,5,16.1,0.0,57.0,70.0,3.0,1
6516,14,46.0,2275.0,-0.76,26.7,92.0,18.4,75.0,5,16.1,0.0,58.0,70.0,3.0,1
6517,14,42.0,2086.0,-0.94,25.9,92.0,18.4,75.0,5,16.1,0.0,60.0,70.0,3.0,1
6518,14,45.0,2286.0,0.22,60.0,93.0,77.6,75.0,5,16.1,0.0,60.0,70.0,3.0,1
6519,14,49.0,2511.0,0.96,80.8,93.0,80.4,75.0,5,16.1,0.0,61.0,70.0,2.0,1
6520,14,53.0,2657.0,1.48,40.8,93.0,63.5,75.0,5,16.1,0.0,61.0,70.0,2.0,1
6521,14,54.0,2694.0,0.5,27.5,93.0,28.2,75.0,5,16.1,0.0,41.0,70.0,2.0,1
6522,14,56.0,2025.0,0.17,60.8,93.0,77.6,75.0,5,16.1,0.0,37.0,70.0,1.0,1
6523,14,56.0,2035.0,-0.25,25.1,93.0,37.6,75.0,5,16.1,0.0,37.0,70.0,1.0,1
6524,14,54.0,1965.0,-0.51,25.1,93.0,18.4,74.0,5,16.1,0.0,36.0,70.0,1.0,1
6525,14,55.0,2012.0,-0.25,34.9,94.0,55.7,74.0,5,16.1,0.0,36.0,70.0,2.0,1
6526,14,55.0,1969.0,0.0,25.5,94.0,20.4,74.0,5,16.1,0.0,39.0,70.0,2.0,1
6527,14,53.0,1928.0,-0.36,25.1,95.0,18.4,74.0,5,16.1,0.0,43.0,70.0,2.0,1
6528,14,53.0,1900.0,-0.94,25.1,95.0,18.8,75.0,5,16.1,0.0,45.0,70.0,2.0,1
6529,14,50.0,1803.0,-0.96,24.7,95.0,19.2,75.0,5,16.1,0.0,45.0,70.0,2.0,1
6530,14,52.0,1850.0,0.25,25.1,95.0,18.4,75.0,5,16.1,0.0,43.0,70.0,2.0,1
6531,14,55.0,2011.0,0.75,25.9,96.0,17.6,75.0,5,16.1,0.0,43.0,70.0,2.0,1
6532,14,56.0,2049.0,0.48,25.5,96.0,18.4,78.0,5,16.1,0.0,42.0,70.0,2.0,1
6533,14,55.0,1995.0,0.0,25.5,96.0,18.0,78.0,5,16.1,0.0,41.0,70.0,2.0,1
6534,14,54.0,1950.0,-0.37,25.1,96.0,18.4,79.0,5,16.1,0.0,43.0,70.0,2.0,1
6535,14,49.0,1781.0,-1.15,24.3,96.0,18.4,79.0,5,16.1,0.0,45.0,70.0,1.0,1
6536,14,47.0,1693.0,-1.09,23.9,96.0,19.2,79.0,5,16.1,0.0,44.0,70.0,1.0,1
6537,14,46.0,1677.0,-0.25,23.9,96.0,18.4,79.0,5,16.1,0.0,40.0,70.0,1.0,1
6538,14,46.0,1660.0,0.0,27.5,96.0,23.9,79.0,5,16.1,0.0,46.0,70.0,1.0,1
6539,14,46.0,1153.0,0.0,30.2,96.0,31.0,76.0,5,16.1,0.0,42.0,70.0,1.0,1
6540,14,46.0,1145.0,-0.49,24.3,96.0,27.5,76.0,5,16.1,0.0,41.0,70.0,1.0,1
6541,14,44.0,1054.0,-0.5,23.9,96.0,26.7,76.0,5,16.1,0.0,36.0,70.0,1.0,1
6542,14,44.0,961.0,0.0,23.5,96.0,27.5,72.0,5,16.1,0.0,36.0,70.0,1.0,1
6543,14,44.0,925.0,-0.23,23.1,96.0,27.5,72.0,5,16.1,0.0,35.0,70.0,1.0,1
6544,14,44.0,1120.0,-0.5,22.7,96.0,27.1,72.0,5,16.1,0.0,34.0,70.0,1.0,1
6545,14,40.0,2047.0,-0.78,25.5,96.0,18.8,74.0,5,16.1,0.0,34.0,70.0,1.0,1
6546,14,38.0,1986.0,-1.25,25.5,96.0,19.2,74.0,5,16.1,0.0,33.0,50.0,2.0,1
6547,14,32.0,1381.0,-1.61,27.8,96.0,26.7,74.0,5,16.1,0.0,33.0,50.0,2.0,1
6548,14,29.0,1124.0,-1.11,25.1,97.0,31.8,74.0,5,16.1,0.0,37.0,50.0,2.0,1
6549,14,28.0,1100.0,-0.72,24.3,97.0,27.1,74.0,5,16.1,0.0,36.0,50.0,2.0,1
6550,14,25.0,1011.0,-0.71,23.9,97.0,26.7,74.0,5,16.1,0.0,36.0,70.0,2.0,1
6551,14,21.0,1475.0,-1.06,31.0,97.0,53.3,74.0,5,16.1,0.0,36.0,70.0,2.0,1
6552,14,21.0,1762.0,-0.25,27.8,97.0,35.3,74.0,5,16.1,0.0,36.0,70.0,2.0,1
6553,14,21.0,1768.0,0.18,24.3,97.0,20.4,74.0,5,16.1,0.0,36.0,50.0,2.0,1
6554,14,20.0,1754.0,-0.16,27.8,97.0,21.6,76.0,5,16.1,0.0,36.0,50.0,2.0,1
6555,14,20.0,1703.0,-0.14,26.3,97.0,19.2,76.0,5,16.1,0.0,36.0,50.0,2.0,1
6556,14,20.0,1716.0,-0.25,23.9,97.0,17.3,76.0,5,16.1,0.0,36.0,50.0,2.0,1
6557,14,19.0,1661.0,-0.25,28.6,97.0,26.7,76.0,5,16.1,0.0,34.0,50.0,2.0,1
6558,14,20.0,1657.0,0.0,27.8,97.0,30.6,76.0,5,16.1,0.0,34.0,50.0,2.0,1
6559,14,21.0,1758.0,0.24,33.7,97.0,51.0,76.0,5,16.1,0.0,33.0,50.0,2.0,1
6560,14,21.0,1790.0,-0.48,23.5,98.0,18.8,76.0,5,16.1,0.0,31.0,50.0,2.0,1
6561,14,19.0,1686.0,-0.49,23.5,98.0,17.3,76.0,5,16.1,0.0,30.0,50.0,2.0,1
6562,14,20.0,1671.0,0.0,33.3,98.0,47.1,79.0,5,16.1,0.0,31.0,50.0,2.0,1
6563,14,21.0,1838.0,0.36,35.7,98.0,59.2,79.0,5,16.1,0.0,31.0,50.0,2.0,1
6564,14,24.0,1968.0,0.53,33.7,98.0,49.4,79.0,5,16.1,0.0,30.0,50.0,2.0,1
6565,14,25.0,2193.0,0.24,42.0,98.0,74.5,79.0,5,16.1,0.0,30.0,50.0,2.0,1
6566,14,30.0,2450.0,0.51,72.5,98.0,75.3,79.0,5,16.1,0.0,30.0,50.0,2.0,1
6567,14,30.0,2412.0,0.24,40.0,98.0,74.1,79.0,5,16.1,0.0,30.0,50.0,2.0,1
6568,14,33.0,1685.0,0.24,80.4,98.0,83.1,78.0,5,16.1,0.0,30.0,50.0,2.0,1
6569,14,35.0,1770.0,0.75,81.6,99.0,83.5,78.0,5,16.1,0.0,30.0,50.0,2.0,1
6570,14,36.0,1853.0,0.0,24.3,99.0,37.3,78.0,5,16.1,0.0,30.0,50.0,2.0,1
6571,14,35.0,1819.0,-0.5,34.5,99.0,53.7,78.0,5,16.1,0.0,33.0,50.0,2.0,1
6572,14,36.0,1811.0,0.5,32.5,99.0,46.7,78.0,5,16.1,0.0,33.0,50.0,2.0,1
6573,14,35.0,1775.0,-0.37,24.7,99.0,18.8,79.0,5,16.1,0.0,33.0,50.0,2.0,1
6574,14,35.0,1773.0,-0.17,40.4,99.0,65.9,79.0,5,16.1,0.0,32.0,50.0,2.0,1
6575,14,38.0,1915.0,0.57,80.4,99.0,81.2,79.0,5,16.1,0.0,32.0,50.0,2.0,1
6576,14,40.0,2016.0,0.66,81.6,99.0,79.2,79.0,5,16.1,0.0,28.0,50.0,2.0,1
6577,14,43.0,2196.0,0.6,70.6,99.0,78.4,82.0,5,16.1,0.0,28.0,70.0,2.0,1
6578,14,45.0,2307.0,0.51,81.6,99.0,79.2,82.0,5,16.1,0.0,28.0,70.0,2.0,1
6579,14,46.0,2371.0,0.8,42.0,99.0,72.5,82.0,5,16.1,0.0,28.0,70.0,2.0,1
6580,14,49.0,2468.0,0.72,80.4,99.0,80.0,80.0,5,16.1,0.0,28.0,70.0,2.0,1
6581,14,52.0,2657.0,0.73,82.0,99.0,79.6,80.0,5,16.1,0.0,33.0,70.0,2.0,1
6582,14,54.0,2731.0,0.69,82.0,99.0,79.2,80.0,5,16.1,0.0,33.0,70.0,2.0,1
6583,14,55.0,2817.0,0.36,31.0,100.0,80.0,80.0,5,16.1,0.0,33.0,70.0,2.0,1
6584,14,55.0,2821.0,-0.25,34.1,100.0,38.8,77.0,5,16.1,0.0,33.0,70.0,2.0,1
6585,14,54.0,2770.0,-0.24,46.3,100.0,73.3,77.0,5,16.1,0.0,37.0,70.0,2.0,1
6586,14,53.0,2736.0,-0.25,27.5,100.0,16.9,75.0,5,16.1,0.0,23.0,70.0,2.0,1
6587,14,51.0,2610.0,-0.91,27.5,100.0,17.6,75.0,5,16.1,0.0,23.0,70.0,2.0,1
6588,14,48.0,2472.0,-1.31,26.7,100.0,17.3,75.0,5,16.1,0.0,21.0,70.0,2.0,1
6589,14,45.0,2348.0,-0.53,50.6,99.0,66.7,75.0,5,16.1,0.0,21.0,70.0,2.0,1
6590,14,44.0,2256.0,-0.35,36.1,99.0,53.7,75.0,5,16.1,0.0,22.0,70.0,2.0,1
6591,14,44.0,2255.0,-0.24,65.9,99.0,67.1,75.0,5,16.1,0.0,21.0,70.0,2.0,1
6592,14,43.0,2213.0,-0.45,33.3,99.0,35.7,75.0,5,16.1,0.0,21.0,70.0,2.0,1
6593,14,42.0,2136.0,-0.41,27.8,99.0,43.9,77.0,5,16.1,0.0,21.0,70.0,1.0,1
6594,14,38.0,1919.0,-1.25,25.1,99.0,19.2,77.0,5,16.1,0.0,21.0,70.0,1.0,1
6595,14,30.0,1359.0,-2.0,29.8,98.0,31.4,77.0,5,16.1,0.0,21.0,70.0,1.0,1
6596,14,26.0,1142.0,-1.84,24.3,98.0,27.8,77.0,5,16.1,0.0,20.0,70.0,1.0,1
6597,14,23.0,1709.0,-0.99,33.7,97.0,54.1,77.0,5,16.1,0.0,20.0,70.0,1.0,1
6598,14,20.0,1734.0,-0.75,34.1,97.0,54.9,77.0,5,16.1,0.0,20.0,70.0,1.0,1
6599,14,20.0,1681.0,0.22,37.6,97.0,68.2,77.0,5,16.1,0.0,20.0,70.0,1.0,1
6600,14,21.0,1824.0,0.22,33.3,97.0,61.2,77.0,5,16.1,0.0,20.0,70.0,1.0,1
6601,14,24.0,1979.0,0.5,52.5,97.0,76.9,81.0,5,16.1,0.0,19.0,70.0,1.0,1
6602,14,25.0,1976.0,0.13,30.6,96.0,29.4,81.0,5,16.1,0.0,19.0,70.0,1.0,1
6603,14,25.0,2114.0,0.13,30.6,96.0,34.1,81.0,5,16.1,0.0,19.0,70.0,1.0,1
6604,14,25.0,2076.0,-0.25,25.9,96.0,19.2,81.0,5,16.1,0.0,20.0,70.0,1.0,1
6605,14,23.0,1883.0,-0.76,25.1,96.0,18.4,81.0,5,16.1,0.0,21.0,70.0,1.0,1
6606,14,21.0,1753.0,-0.75,33.7,96.0,58.8,81.0,5,16.1,0.0,21.0,70.0,1.0,1
6607,14,22.0,1935.0,0.48,36.5,96.0,64.3,81.0,5,16.1,0.0,21.0,70.0,1.0,1
6608,14,24.0,2016.0,0.73,34.1,96.0,49.0,81.0,5,16.1,0.0,21.0,70.0,1.0,1
6609,14,25.0,2103.0,0.18,29.4,96.0,26.7,81.0,5,16.1,0.0,21.0,70.0,1.0,1
6610,14,24.0,2050.0,-0.24,25.9,96.0,18.8,81.0,5,16.1,0.0,21.0,70.0,1.0,1
6611,14,24.0,2036.0,-0.52,35.7,96.0,50.2,81.0,5,16.1,0.0,21.0,70.0,1.0,1
6612,14,28.0,2258.0,0.65,34.5,96.0,49.8,81.0,5,16.1,0.0,21.0,70.0,1.0,1
6613,14,28.0,2446.0,0.46,27.8,96.0,38.4,81.0,5,16.1,0.0,21.0,70.0,1.0,1
6614,14,29.0,2486.0,0.17,34.1,96.0,35.3,76.0,5,16.1,0.0,17.0,70.0,1.0,1
6615,14,30.0,2463.0,0.27,27.5,96.0,21.2,76.0,5,16.1,0.0,18.0,70.0,1.0,1
6616,14,30.0,2476.0,0.0,31.0,96.0,24.3,76.0,5,16.1,0.0,18.0,70.0,1.0,1
6617,14,31.0,2596.0,0.22,31.8,96.0,32.2,74.0,5,16.1,0.0,18.0,70.0,1.0,1
6618,14,33.0,2771.0,0.45,31.8,96.0,31.0,74.0,5,16.1,0.0,18.0,70.0,1.0,1
6619,14,35.0,2828.0,0.47,27.8,96.0,23.5,74.0,5,16.1,0.0,19.0,70.0,1.0,1
6620,14,37.0,1949.0,0.24,30.6,96.0,26.7,74.0,5,16.1,0.0,22.0,70.0,1.0,1
6621,14,38.0,1919.0,0.5,28.2,96.0,17.3,74.0,5,16.1,0.0,27.0,70.0,1.0,1
6622,14,39.0,1972.0,0.24,25.1,96.0,17.6,71.0,5,16.1,0.0,29.0,70.0,1.0,1
6623,14,40.0,1999.0,0.0,30.2,96.0,17.6,71.0,5,16.1,0.0,29.0,70.0,1.0,1
6624,14,41.0,2079.0,0.24,31.0,96.0,50.2,71.0,5,16.1,0.0,39.0,70.0,1.0,1
6625,14,42.0,2132.0,0.24,25.9,96.0,17.6,71.0,5,16.1,0.0,37.0,70.0,1.0,1
6626,14,42.0,2148.0,0.0,25.9,96.0,18.0,71.0,5,16.1,0.0,32.0,70.0,1.0,1
6627,14,42.0,2168.0,0.0,25.9,96.0,17.6,74.0,5,16.1,0.0,32.0,70.0,1.0,1
6628,14,43.0,2169.0,0.16,25.9,96.0,18.0,74.0,5,16.1,0.0,32.0,70.0,1.0,1
6629,14,42.0,2180.0,-0.24,25.9,96.0,18.0,73.0,5,16.1,0.0,33.0,70.0,1.0,1
6630,14,43.0,2172.0,0.25,25.9,96.0,18.0,73.0,5,16.1,0.0,33.0,70.0,1.0,1
6631,14,42.0,2133.0,-0.96,25.9,96.0,18.4,73.0,5,16.1,0.0,33.0,70.0,1.0,1
6632,14,38.0,1906.0,-1.22,25.5,96.0,18.4,73.0,5,16.1,0.0,33.0,70.0,1.0,1
6633,14,36.0,1869.0,-0.52,25.1,96.0,18.4,73.0,5,16.1,0.0,33.0,70.0,1.0,1
6634,14,32.0,1668.0,-0.93,24.3,95.0,18.4,73.0,5,16.1,0.0,33.0,70.0,1.0,1
6635,14,31.0,1550.0,-0.16,23.1,95.0,18.0,73.0,5,16.1,0.0,33.0,70.0,1.0,1
6636,14,30.0,1578.0,-0.16,23.1,95.0,25.9,73.0,5,16.1,0.0,37.0,70.0,1.0,1
6637,14,30.0,1575.0,-0.51,23.1,95.0,18.8,73.0,5,16.1,0.0,38.0,70.0,1.0,1
6638,14,28.0,1415.0,-0.52,22.4,95.0,16.9,73.0,5,16.1,0.0,37.0,70.0,1.0,1
6639,14,26.0,1373.0,-0.68,22.0,95.0,16.9,73.0,5,16.1,0.0,37.0,70.0,1.0,1
6640,14,23.0,1176.0,-0.51,29.0,95.0,17.6,73.0,5,16.1,0.0,37.0,70.0,1.0,1
6641,14,23.0,1211.0,-0.34,28.2,95.0,30.6,73.0,5,16.1,0.0,50.0,70.0,1.0,1
6642,14,23.0,1113.0,-0.98,21.2,95.0,18.4,73.0,5,16.1,0.0,50.0,70.0,3.0,1
6643,14,18.0,1006.0,-1.25,21.6,95.0,22.4,73.0,5,16.1,0.0,50.0,70.0,3.0,1
6644,14,16.0,913.0,-0.71,22.0,95.0,23.1,73.0,5,16.1,0.0,50.0,70.0,3.0,1
6645,14,16.0,895.0,-0.26,22.0,95.0,23.9,73.0,5,16.1,0.0,50.0,70.0,3.0,1
6646,14,16.0,893.0,-0.18,22.0,95.0,24.3,69.0,5,16.1,0.0,49.0,70.0,3.0,1
6647,14,16.0,1264.0,0.18,28.6,95.0,49.8,69.0,5,16.1,0.0,51.0,70.0,3.0,1
6648,14,19.0,1581.0,0.0,35.3,95.0,40.4,69.0,5,16.1,0.0,51.0,70.0,3.0,1
6649,14,22.0,1771.0,0.92,32.5,95.0,45.1,69.0,5,16.1,0.0,51.0,70.0,3.0,1
6650,14,23.0,1934.0,0.0,25.1,95.0,23.9,69.0,5,16.1,0.0,49.0,70.0,3.0,1
6651,14,21.0,1815.0,-0.52,24.3,95.0,22.7,69.0,5,16.1,0.0,49.0,70.0,3.0,1
6652,14,21.0,1304.0,-0.23,25.1,96.0,24.7,69.0,5,16.1,0.0,48.0,70.0,3.0,1
6653,14,22.0,1835.0,0.0,29.4,96.0,26.3,69.0,5,16.1,0.0,50.0,70.0,4.0,1
6654,14,24.0,1986.0,0.26,29.4,96.0,49.8,72.0,5,16.1,0.0,59.0,70.0,4.0,1
6655,14,27.0,2226.0,0.69,37.6,96.0,56.9,72.0,5,16.1,0.0,72.0,70.0,4.0,1
6656,14,31.0,2532.0,0.94,37.3,96.0,55.3,70.0,5,16.1,0.0,72.0,70.0,4.0,1
6657,14,32.0,2529.0,0.25,38.0,96.0,58.0,70.0,5,16.1,0.0,74.0,70.0,4.0,1
6658,14,35.0,1790.0,0.5,36.9,96.0,64.7,70.0,5,16.1,0.0,79.0,70.0,4.0,1
6659,14,36.0,1845.0,0.46,31.0,96.0,41.6,70.0,5,16.1,0.0,74.0,70.0,4.0,1
6660,14,38.0,1923.0,0.34,26.7,96.0,35.3,70.0,5,16.1,0.0,80.0,70.0,5.0,1
6661,14,38.0,1953.0,-0.25,25.5,96.0,18.8,70.0,5,16.1,0.0,81.0,70.0,5.0,1
6662,14,36.0,1832.0,-0.5,25.5,96.0,19.2,70.0,5,16.1,0.0,92.0,70.0,5.0,1
6663,14,35.0,1781.0,-0.48,25.1,96.0,19.2,70.0,5,16.1,0.0,97.0,70.0,5.0,1
6664,14,33.0,1700.0,-0.48,24.3,96.0,19.6,70.0,5,16.1,0.0,95.0,70.0,4.0,1
6665,14,33.0,1724.0,-0.26,29.8,96.0,56.9,70.0,5,16.1,0.0,98.0,70.0,4.0,1
6666,14,34.0,1738.0,0.35,27.5,97.0,24.7,70.0,5,16.1,0.0,96.0,70.0,4.0,1
6667,14,34.0,1745.0,0.0,26.3,97.0,22.7,70.0,5,16.1,0.0,96.0,70.0,4.0,1
6668,14,33.0,1704.0,-0.26,23.9,97.0,18.0,70.0,5,16.1,0.0,92.0,70.0,4.0,1
6669,14,32.0,1663.0,-0.25,23.5,97.0,18.0,73.0,5,16.1,0.0,94.0,70.0,4.0,1
6670,14,31.0,1597.0,-0.77,23.1,97.0,17.6,73.0,5,16.1,0.0,93.0,70.0,4.0,1
6671,14,29.0,1449.0,-0.76,22.7,97.0,17.3,73.0,5,16.1,0.0,92.0,70.0,4.0,1
6672,14,26.0,1195.0,-0.37,22.4,98.0,23.5,73.0,5,16.1,0.0,81.0,70.0,4.0,1
6673,14,26.0,1195.0,-0.37,23.5,98.0,23.5,73.0,5,16.1,0.0,81.0,70.0,4.0,1
6674,14,27.0,1487.0,-0.33,31.4,98.0,67.8,74.0,5,16.1,0.0,81.0,70.0,4.0,1
6675,14,29.0,1486.0,0.72,74.9,98.0,78.0,74.0,5,16.1,0.0,81.0,70.0,4.0,1
6676,14,32.0,1625.0,0.72,82.0,98.0,82.4,74.0,5,16.1,0.0,81.0,70.0,4.0,1
6677,14,37.0,1855.0,0.85,82.0,98.0,83.5,74.0,5,16.1,0.0,81.0,70.0,4.0,1
6678,14,40.0,2035.0,0.94,82.0,98.0,81.2,77.0,5,16.1,0.0,81.0,70.0,4.0,1
6679,14,45.0,2269.0,0.97,82.0,98.0,79.6,77.0,5,16.1,0.0,84.0,70.0,4.0,1
6680,14,48.0,2456.0,0.98,82.0,98.0,80.4,77.0,5,16.1,0.0,90.0,70.0,8.0,1
6681,14,49.0,2362.0,0.24,35.7,99.0,54.9,77.0,5,16.1,0.0,92.0,70.0,8.0,1
6682,14,51.0,1833.0,0.0,41.2,99.0,69.8,78.0,5,16.1,0.0,124.0,70.0,8.0,1
6683,14,52.0,1883.0,0.23,36.1,99.0,59.6,78.0,5,16.1,0.0,126.0,70.0,8.0,1
6684,14,52.0,1896.0,0.0,25.5,99.0,29.4,78.0,5,16.1,0.0,126.0,70.0,8.0,1
6685,14,51.0,1879.0,-0.23,31.8,99.0,18.8,78.0,5,16.1,0.0,125.0,70.0,9.0,1
6686,14,53.0,1931.0,0.35,75.7,99.0,80.0,78.0,5,16.1,0.0,124.0,70.0,9.0,1
6687,14,55.0,1963.0,0.23,34.5,99.0,38.8,78.0,5,16.1,0.0,134.0,70.0,9.0,1
6688,14,56.0,2020.0,0.25,34.5,99.0,47.8,76.0,5,16.1,0.0,133.0,70.0,9.0,1
6689,14,56.0,2068.0,0.0,27.8,99.0,31.4,76.0,5,16.1,0.0,122.0,70.0,9.0,1
6690,14,55.0,2002.0,-0.25,25.9,99.0,19.2,76.0,5,16.1,0.0,105.0,70.0,8.0,1
